id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D,option_E
343,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,343. 经济是军事的基础，军事的发展必须依赖于经济，这是马克思主义的基本观点。其主要内容是(   )。,多选,A|B|C,"343. 经济是军事的基础，军事的发展必须依赖于经济，这是马克思主义的基本观点。其主要内容是(   )。
A、经济基础决定着军队建设的规模、速度和水平
B、经济基础决定军队建设的质量
C、经济条件还决定着军队建设总体目标的实现程度
D、经济基础和军事没有关系
正确答案：ABC",A. 经济基础决定着军队建设的规模、速度和水平,B. 经济基础决定军队建设的质量,C. 经济条件还决定着军队建设总体目标的实现程度,D. 经济基础和军事没有关系 正确答案：ABC,
344,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,344. 经济基础决定军队建设的质量原因在于(   )。,多选,A|B|D,"344. 经济基础决定军队建设的质量原因在于(   )。
A、没有强大的经济实力，军队难以装备先进武器装备
B、军人素质的提高与国家经济的发展，思想文化水平的提高息息相关
C、强大的经济实力易滋生轻敌思想
D、经济条件还决定着军队建设总体目标的实现程度
正确答案：ABD",A. 没有强大的经济实力，军队难以装备先进武器装备,B. 军人素质的提高与国家经济的发展，思想文化水平的提高息息相关,C. 强大的经济实力易滋生轻敌思想,D. 经济条件还决定着军队建设总体目标的实现程度 正确答案：ABD,
345,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,345. 邓小平明确提出“军队要服从国家经济建设大局”思想的主要内容有(   )。,多选,A|B|C|D,"345. 邓小平明确提出“军队要服从国家经济建设大局”思想的主要内容有(   )。
A、经济建设是我们的大局
B、经济建设为军队和国防建设奠定物质基础
C、军队要在大局下积极行动
D、争取在“忍耐”中有所作为，力所能及的搞好自身建设
正确答案：ABCD",A. 经济建设是我们的大局,B. 经济建设为军队和国防建设奠定物质基础,C. 军队要在大局下积极行动,D. 争取在“忍耐”中有所作为，力所能及的搞好自身建设 正确答案：ABCD,
346,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,346. 江泽民始终围绕（   ）这两大历史性课题，提出了加强党对军队的绝对领导，把思想政治建设放在各项工作首位。,多选,A|C,"346. 江泽民始终围绕（   ）这两大历史性课题，提出了加强党对军队的绝对领导，把思想政治建设放在各项工作首位。
A、“打得赢”
B、“顶得住”
C、“不变质”
D、“不变味”
正确答案：AC",A. “打得赢”,B. “顶得住”,C. “不变质”,D. “不变味” 正确答案：AC,
347,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,347. 1993年初，江泽民主持制定了新时期军事战略方针，把军事斗争准备的基点，从应付一般条件下的战争转变到打赢（   ）特别是高技术条件下的（   ）上来。,多选,B|C,"347. 1993年初，江泽民主持制定了新时期军事战略方针，把军事斗争准备的基点，从应付一般条件下的战争转变到打赢（   ）特别是高技术条件下的（   ）上来。
A、特殊条件下
B、现代技术
C、局部战争
D、全面战争
正确答案：BC",A. 特殊条件下,B. 现代技术,C. 局部战争,D. 全面战争 正确答案：BC,
348,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,348. 1995年12月，在江泽民同志主持下，中央军委扩大会议提出在军队建设发展模式上逐步实现由数量规模型向（   ）、由人力密集型向（   ）的“两个根本性转变”。,多选,B|C,"348. 1995年12月，在江泽民同志主持下，中央军委扩大会议提出在军队建设发展模式上逐步实现由数量规模型向（   ）、由人力密集型向（   ）的“两个根本性转变”。
A、立体突击型
B、质量效能型
C、科技密集型
D、全域作战型
正确答案：BC",A. 立体突击型,B. 质量效能型,C. 科技密集型,D. 全域作战型 正确答案：BC,
349,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,349. 1999年9月18日，中共中央、国务院、中央军委在人民大会堂隆重举行表彰为研制“两弹一星”做出突出贡献的科技专家大会。这次大会上概括的“两弹一星”精神是（   ）。,多选,A|B|C,"349. 1999年9月18日，中共中央、国务院、中央军委在人民大会堂隆重举行表彰为研制“两弹一星”做出突出贡献的科技专家大会。这次大会上概括的“两弹一星”精神是（   ）。
A、热爱祖国、无私奉献
B、自力更生、艰苦奋斗
C、大力协同、勇于登攀
D、求实创新、突破尖端
正确答案：ABC",A. 热爱祖国、无私奉献,B. 自力更生、艰苦奋斗,C. 大力协同、勇于登攀,D. 求实创新、突破尖端 正确答案：ABC,
350,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,350. 中央军委主席胡锦涛提出的新世纪新阶段我军要肩负起新的历史使命是（   ）。,多选,A|B|C|D,"350. 中央军委主席胡锦涛提出的新世纪新阶段我军要肩负起新的历史使命是（   ）。
A、为党巩固执政地位提供重要的力量保证
B、为维护国家发展的重要战略机遇期提供坚强的安全保障
C、为维护国家利益提供有力的战略支撑
D、为维护世界和平与促进共同发展发挥重要作用
正确答案：ABCD",A. 为党巩固执政地位提供重要的力量保证,B. 为维护国家发展的重要战略机遇期提供坚强的安全保障,C. 为维护国家利益提供有力的战略支撑,D. 为维护世界和平与促进共同发展发挥重要作用 正确答案：ABCD,
351,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,351. 胡锦涛国防和军队建设思想贯彻（   ）的核心立场，把（   ）作为建军治军的重要理念，极大丰富和发展了我们党的建军治军理论。,多选,A|C,"351. 胡锦涛国防和军队建设思想贯彻（   ）的核心立场，把（   ）作为建军治军的重要理念，极大丰富和发展了我们党的建军治军理论。
A、科学发展观
B、“三个代表”
C、以人为本
D、立德树人
正确答案：AC",A. 科学发展观,B. “三个代表”,C. 以人为本,D. 立德树人 正确答案：AC,
352,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,352. 推进强军事业必须坚持(   )。,多选,A|B|C|D,"352. 推进强军事业必须坚持(   )。
A、政治建军
B、改革强军
C、科技强军
D、人才强军
E、依法治军
正确答案：ABCDE",A. 政治建军,B. 改革强军,C. 科技强军,D. 人才强军 E、依法治军 正确答案：ABCDE,
353,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,353. 江泽民同志要求全军广泛开展新形势下的（   ）。,多选,A|B|C|D,"353. 江泽民同志要求全军广泛开展新形势下的（   ）。
A、爱国奉献教育
B、革命人生观教育
C、尊干爱兵教育
D、艰苦奋斗教育
正确答案：ABCD",A. 爱国奉献教育,B. 革命人生观教育,C. 尊干爱兵教育,D. 艰苦奋斗教育 正确答案：ABCD,
354,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,354. 在1990年召开的全军军事工作会议上，江泽民同志提出了（   ）的总要求。,多选,A|B|C|D,"354. 在1990年召开的全军军事工作会议上，江泽民同志提出了（   ）的总要求。
A、政治合格
B、军事过硬
C、作风优良
D、纪律严明
E、保障有力
正确答案：ABCDE",A. 政治合格,B. 军事过硬,C. 作风优良,D. 纪律严明 E、保障有力 正确答案：ABCDE,
355,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,355. 在党的十七大报告中，胡锦涛强调（   ）。,多选,A|B|C|D,"355. 在党的十七大报告中，胡锦涛强调（   ）。
A、坚持一个中国原则决不动摇
B、争取和平统一的努力决不放弃
C、贯彻寄希望于台湾人民的方针决不改变
D、反对“台独”分裂活动决不妥协
正确答案：ABCD",A. 坚持一个中国原则决不动摇,B. 争取和平统一的努力决不放弃,C. 贯彻寄希望于台湾人民的方针决不改变,D. 反对“台独”分裂活动决不妥协 正确答案：ABCD,
356,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,356. 建设一支(   )的人民军队，是党在新形势下的强军目标。,多选,A|B|C,"356. 建设一支(   )的人民军队，是党在新形势下的强军目标。
A、听党指挥
B、能打胜仗
C、作风优良
D、保障有力
正确答案：ABC",A. 听党指挥,B. 能打胜仗,C. 作风优良,D. 保障有力 正确答案：ABC,
357,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,357. 党的十九大报告指出，全面推进军事理论现代化、军队组织形态现代化、军事人员现代化、武器装备现代化，力争到二○三五年(   )，到本世纪中叶(   )。,多选,A|B,"357. 党的十九大报告指出，全面推进军事理论现代化、军队组织形态现代化、军事人员现代化、武器装备现代化，力争到二○三五年(   )，到本世纪中叶(   )。
A、基本实现国防和军队现代化
B、把人民军队全面建成世界一流军队
C、实现人民军队机械化、信息化
D、把人民军队建成世界第一军队
正确答案：AB",A. 基本实现国防和军队现代化,B. 把人民军队全面建成世界一流军队,C. 实现人民军队机械化、信息化,D. 把人民军队建成世界第一军队 正确答案：AB,
358,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,358. 如期实现建军一百年奋斗目标，加快把人民军队建成世界一流军队，是全面建设社会主义现代化国家的战略要求。必须加快(   )，提高捍卫国家主权、安全、发展利益战略能力，有效履行新时代人民军队使命任务。,多选,A|B|C|D,"358. 如期实现建军一百年奋斗目标，加快把人民军队建成世界一流军队，是全面建设社会主义现代化国家的战略要求。必须加快(   )，提高捍卫国家主权、安全、发展利益战略能力，有效履行新时代人民军队使命任务。
A、军事理论现代化
B、军队组织形态现代化
C、军事人员现代化
D、武器装备现代化
正确答案：ABCD",A. 军事理论现代化,B. 军队组织形态现代化,C. 军事人员现代化,D. 武器装备现代化 正确答案：ABCD,
359,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,359. 贯彻总体国家安全观，要坚持(   )、以促进国际安全为依托。,多选,A|B|C,"359. 贯彻总体国家安全观，要坚持(   )、以促进国际安全为依托。
A、以人民安全为宗旨
B、以政治安全为根本
C、以军事科技文化社会安全为保障
D、国防安全
正确答案：ABC",A. 以人民安全为宗旨,B. 以政治安全为根本,C. 以军事科技文化社会安全为保障,D. 国防安全 正确答案：ABC,
360,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,360. 当今世界正经历百年未有之大变局，这样的大变局不是一时一事、一域一国之变，是(   )。,多选,A|B|C,"360. 当今世界正经历百年未有之大变局，这样的大变局不是一时一事、一域一国之变，是(   )。
A、世界之变
B、时代之变
C、历史之变
D、文明之变
正确答案：ABC",A. 世界之变,B. 时代之变,C. 历史之变,D. 文明之变 正确答案：ABC,
361,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,361. 贯彻总体国家安全观，要坚持(   )，统筹维护和塑造国家安全，夯实国家安全和社会稳定基层基础，完善参与全球安全治理机制，建设更高水平的平安中国，以新安全格局保障新发展格局。,多选,A|B|C|D,"361. 贯彻总体国家安全观，要坚持(   )，统筹维护和塑造国家安全，夯实国家安全和社会稳定基层基础，完善参与全球安全治理机制，建设更高水平的平安中国，以新安全格局保障新发展格局。
A、统筹外部安全和内部安全
B、国土安全和国民安全
C、传统安全和非传统安全
D、自身安全和共同安全
正确答案：ABCD",A. 统筹外部安全和内部安全,B. 国土安全和国民安全,C. 传统安全和非传统安全,D. 自身安全和共同安全 正确答案：ABCD,
