id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D
867,1-单选1（国防法规）.docx,866. 《中华人民共和国军事设施保护法》是哪年开始颁布实施的（   ）。,单选,A,"866. 《中华人民共和国军事设施保护法》是哪年开始颁布实施的（   ）。
A、1990年
B、1998年
C、2008年
D、2014年
正确答案：A
答案解析：1990年2月23日，《中华人民共和国军事设施保护法》由第七届全国人民代表大会常务委员会第十二次会议通过，自1990年8月1日起施行。",A. 1990年,B. 1998年,C. 2008年,D. 2014年 正确答案：A 答案解析：1990年2月23日，《中华人民共和国军事设施保护法》由第七届全国人民代表大会常务委员会第十二次会议通过，自1990年8月1日起施行。
868,1-单选1（国防法规）.docx,867. 下列不属于军事设施的是(   )。,单选,C,"867. 下列不属于军事设施的是(   )。
A、军用机场
B、营区
C、军人
D、军用输电线路
正确答案：C
答案解析：《中华人民共和国军事设施保护法》第一章第二条：本法所称军事设施，是指：指挥机关，地上和地下的指挥工程、作战工程；军用机场、港口、码头；营区、训练场、试验场；军用洞库、仓库；军用信息基础设施，军用侦察、导航、观测台站，军用测量、导航、助航标志；军用公路、铁路专用线，军用输电线路，军用输油、输水、输气管道；边防、海防管控设施；国务院和中央军事委员会规定的其他军事设施。",A. 军用机场,B. 营区,C. 军人,D. 军用输电线路 正确答案：C 答案解析：《中华人民共和国军事设施保护法》第一章第二条：本法所称军事设施，是指：指挥机关，地上和地下的指挥工程、作战工程；军用机场、港口、码头；营区、训练场、试验场；军用洞库、仓库；军用信息基础设施，军用侦察、导航、观测台站，军用测量、导航、助航标志；军用公路、铁路专用线，军用输电线路，军用输油、输水、输气管道；边防、海防管控设施；国务院和中央军事委员会规定的其他军事设施。
869,1-单选1（国防法规）.docx,868. 《中华人民共和国军事设施保护法》根据下列哪部法律制定（   ）。,单选,A,"868. 《中华人民共和国军事设施保护法》根据下列哪部法律制定（   ）。
A、宪法
B、国防法
C、民法
D、刑法
正确答案：A
答案解析：《中华人民共和国军事设施保护法》第一章第一条：为了保护军事设施的安全，保障军事设施的使用效能和军事活动的正常进行，加强国防现代化建设，巩固国防，抵御侵略，根据宪法，制定本法。",A. 宪法,B. 国防法,C. 民法,D. 刑法 正确答案：A 答案解析：《中华人民共和国军事设施保护法》第一章第一条：为了保护军事设施的安全，保障军事设施的使用效能和军事活动的正常进行，加强国防现代化建设，巩固国防，抵御侵略，根据宪法，制定本法。
870,1-单选1（国防法规）.docx,869. 军事设施，是指国家直接用于（   ）目的的建筑、场地和设备。,单选,D,"869. 军事设施，是指国家直接用于（   ）目的的建筑、场地和设备。
A、训练
B、作战
C、国防
D、军事
正确答案：D
答案解析：《中华人民共和国军事设施保护法》第一章第二条：本法所称军事设施，是指国家直接用于军事目的的下列建筑、场地和设备。",A. 训练,B. 作战,C. 国防,D. 军事 正确答案：D 答案解析：《中华人民共和国军事设施保护法》第一章第二条：本法所称军事设施，是指国家直接用于军事目的的下列建筑、场地和设备。
871,1-单选1（国防法规）.docx,870. 《中华人民共和国军事设施保护法》规定我国的组织和公民都有（   ）的义务。,单选,B,"870. 《中华人民共和国军事设施保护法》规定我国的组织和公民都有（   ）的义务。
A、建设军事设施
B、保护军事设施
C、管理军事设施
D、维修军事设施
正确答案：B
答案解析：《中华人民共和国军事设施保护法》第一章第四条：中华人民共和国的组织和公民都有保护军事设施的义务。",A. 建设军事设施,B. 保护军事设施,C. 管理军事设施,D. 维修军事设施 正确答案：B 答案解析：《中华人民共和国军事设施保护法》第一章第四条：中华人民共和国的组织和公民都有保护军事设施的义务。
872,1-单选1（国防法规）.docx,871. （   ）管理全国的人民防空工作。,单选,C,"871. （   ）管理全国的人民防空工作。
A、国务院
B、中央军事委员会
C、国家人民防空主管部门
D、国家安全部
正确答案：C
答案解析：《中华人民共和国人民防空法》第一章第七条：国家人民防空主管部门管理全国的人民防空工作。",A. 国务院,B. 中央军事委员会,C. 国家人民防空主管部门,D. 国家安全部 正确答案：C 答案解析：《中华人民共和国人民防空法》第一章第七条：国家人民防空主管部门管理全国的人民防空工作。
873,1-单选1（国防法规）.docx,872. （   ）是人民防空的重点。,单选,B,"872. （   ）是人民防空的重点。
A、农村
B、城市
C、学校
D、部队
正确答案：B
答案解析：《中华人民共和国人民防空法》第二章第十一条：城市是人民防空的重点。国家对城市实行分类防护。",A. 农村,B. 城市,C. 学校,D. 部队 正确答案：B 答案解析：《中华人民共和国人民防空法》第二章第十一条：城市是人民防空的重点。国家对城市实行分类防护。
874,1-单选1（国防法规）.docx,873. 人民防空疏散由县级以上人民政府（   ）组织。,单选,D,"873. 人民防空疏散由县级以上人民政府（   ）组织。
A、分批
B、分类
C、分级
D、统一
正确答案：D
答案解析：《中华人民共和国人民防空法》第五章第三十七条：人民防空疏散由县级以上人民政府统一组织。人民防空疏散必须根据国家发布的命令实施，任何组织不得擅自行动。",A. 分批,B. 分类,C. 分级,D. 统一 正确答案：D 答案解析：《中华人民共和国人民防空法》第五章第三十七条：人民防空疏散由县级以上人民政府统一组织。人民防空疏散必须根据国家发布的命令实施，任何组织不得擅自行动。
875,1-单选1（国防法规）.docx,874. 下列关于群众防空组织的组建，正确的是（   ）。,单选,D,"874. 下列关于群众防空组织的组建，正确的是（   ）。
A、城建、公用、电力等部门组建抢险抢修队
B、卫生、医药部门组建医疗救护队
C、邮电部门组建通信队
D、以上均是
正确答案：D
答案解析：《中华人民共和国人民防空法》第六章第四十二条：群众防空组织由下列部门负责组建：城建、公用、电力等部门组建抢险抢修队；卫生、医药部门组建医疗救护队；公安部门组建消防队、治安队；卫生、化工、环保等部门组建防化防疫队；邮电部门组建通信队；交通运输部门组建运输队。",A. 城建、公用、电力等部门组建抢险抢修队,B. 卫生、医药部门组建医疗救护队,C. 邮电部门组建通信队,D. 以上均是 正确答案：D 答案解析：《中华人民共和国人民防空法》第六章第四十二条：群众防空组织由下列部门负责组建：城建、公用、电力等部门组建抢险抢修队；卫生、医药部门组建医疗救护队；公安部门组建消防队、治安队；卫生、化工、环保等部门组建防化防疫队；邮电部门组建通信队；交通运输部门组建运输队。
876,1-单选1（国防法规）.docx,875. 下列哪项不是人民防空实行的方针（   ）。,单选,A,"875. 下列哪项不是人民防空实行的方针（   ）。
A、全面发展
B、长期准备
C、重点建设
D、平战结合
正确答案：A
答案解析：《中华人民共和国人民防空法》第一章第二条：人民防空是国防的组成部分。国家根据国防需要，动员和组织群众采取防护措施，防范和减轻空袭危害。人民防空实行长期准备、重点建设、平战结合的方针，贯彻与经济建设协调发展、与城市建设相结合的原则。",A. 全面发展,B. 长期准备,C. 重点建设,D. 平战结合 正确答案：A 答案解析：《中华人民共和国人民防空法》第一章第二条：人民防空是国防的组成部分。国家根据国防需要，动员和组织群众采取防护措施，防范和减轻空袭危害。人民防空实行长期准备、重点建设、平战结合的方针，贯彻与经济建设协调发展、与城市建设相结合的原则。
